s,x1,x2,y
s0195,A1,B3,0
s0195,A2,B1,0
s0195,A2,B2,0
s0195,A2,B3,0
s0195,A3,B1,0
s0195,A3,B2,0
s0195,A3,B3,0
s0195,A4,B1,0
s0195,A4,B2,0
s0195,A4,B3,0
s0196,A1,B1,0
s0196,A1,B2,0
s0196,A1,B3,0
s0196,A2,B1,0
s0196,A2,B2,0
s0196,A2,B3,0
s0196,A3,B1,0
s0196,A3,B2,0
s0196,A3,B3,0
s0196,A4,B1,0
s0196,A4,B2,0
s0196,A4,B3,0
s0197,A1,B1,0
s0197,A1,B2,0
s0197,A1,B3,0
s0197,A2,B1,0
s0197,A2,B2,0
s0197,A2,B3,0
s0197,A3,B1,0
s0197,A3,B2,0
s0197,A3,B3,0
s0197,A4,B1,0
s0197,A4,B2,0
s0197,A4,B3,0
s0198,A1,B1,0
s0198,A1,B2,0
s0198,A1,B3,0
s0198,A2,B1,0
s0198,A2,B2,0
s0198,A2,B3,0
s0198,A3,B1,0
s0198,A3,B2,0
s0198,A3,B3,0
s0198,A4,B1,0
s0198,A4,B2,0
s0198,A4,B3,0
s0199,A1,B1,0
s0199,A1,B2,0
s0199,A1,B3,0
s0199,A2,B1,0
s0199,A2,B2,0
s0199,A2,B3,0
s0199,A3,B1,0
s0199,A3,B2,0
s0199,A3,B3,0
s0199,A4,B1,0
s0199,A4,B2,0
s0199,A4,B3,0
s0200,A1,B1,0
s0200,A1,B2,0
s0200,A1,B3,0
s0200,A2,B1,0
s0200,A2,B2,0
s0200,A2,B3,0
s0200,A3,B1,0
s0200,A3,B2,0
s0200,A3,B3,0
s0200,A4,B1,0
s0200,A4,B2,0
s0200,A4,B3,0
s0201,A1,B1,0
s0201,A1,B2,0
s0201,A1,B3,0
s0201,A2,B1,0
s0201,A2,B2,0
s0201,A2,B3,0
s0201,A3,B1,0
s0201,A3,B2,0
s0201,A3,B3,0
s0201,A4,B1,0
s0201,A4,B2,0
s0201,A4,B3,0
s0202,A1,B1,0
s0202,A1,B2,0
s0202,A1,B3,0
s0202,A2,B1,0
s0202,A2,B2,0
s0202,A2,B3,0
s0202,A3,B1,0
s0202,A3,B2,0
s0202,A3,B3,0
s0202,A4,B1,0
s0202,A4,B2,0
s0202,A4,B3,0
s0203,A1,B1,0
s0203,A1,B2,0
s0203,A1,B3,0
s0203,A2,B1,0
s0203,A2,B2,0
s0203,A2,B3,0
s0203,A3,B1,0
s0203,A3,B2,0
s0203,A3,B3,0
s0203,A4,B1,0
s0203,A4,B2,0
s0203,A4,B3,0
s0204,A1,B1,0
s0204,A1,B2,0
s0204,A1,B3,0
s0204,A2,B1,0
s0204,A2,B2,0
s0204,A2,B3,0
s0204,A3,B1,0
s0204,A3,B2,0
s0204,A3,B3,0
s0204,A4,B1,0
s0204,A4,B2,0
s0204,A4,B3,0
s0205,A1,B1,0
s0205,A1,B2,0
s0205,A1,B3,0
s0205,A2,B1,0
s0205,A2,B2,0
s0205,A2,B3,0
s0205,A3,B1,0
s0205,A3,B2,0
s0205,A3,B3,0
s0205,A4,B1,0
s0205,A4,B2,0
s0205,A4,B3,0
s0206,A1,B1,0
s0206,A1,B2,0
s0206,A1,B3,0
s0206,A2,B1,0
s0206,A2,B2,0
s0206,A2,B3,0
s0206,A3,B1,0
s0206,A3,B2,0
s0206,A3,B3,0
s0206,A4,B1,0
s0206,A4,B2,0
s0206,A4,B3,0
s0207,A1,B1,0
s0207,A1,B2,0
s0207,A1,B3,0
s0207,A2,B1,0
s0207,A2,B2,0
s0207,A2,B3,0
s0207,A3,B1,0
s0207,A3,B2,0
s0207,A3,B3,0
s0207,A4,B1,0
s0207,A4,B2,0
s0207,A4,B3,0
s0208,A1,B1,0
s0208,A1,B2,0
s0208,A1,B3,0
s0208,A2,B1,0
s0208,A2,B2,0
s0208,A2,B3,0
s0208,A3,B1,0
s0208,A3,B2,0
s0208,A3,B3,0
s0208,A4,B1,0
s0208,A4,B2,0
s0208,A4,B3,0
s0209,A1,B1,0
s0209,A1,B2,0
s0209,A1,B3,0
s0209,A2,B1,0
s0209,A2,B2,0
s0209,A2,B3,0
s0209,A3,B1,0
s0209,A3,B2,0
s0209,A3,B3,0
s0209,A4,B1,0
s0209,A4,B2,0
s0209,A4,B3,0
s0210,A1,B1,0
s0210,A1,B2,0
s0210,A1,B3,0
s0210,A2,B1,0
s0210,A2,B2,0
s0210,A2,B3,0
s0210,A3,B1,0
s0210,A3,B2,0
s0210,A3,B3,0
s0210,A4,B1,0
s0210,A4,B2,0
s0210,A4,B3,0
s0211,A1,B1,0
s0211,A1,B2,0
s0211,A1,B3,0
s0211,A2,B1,0
s0211,A2,B2,0
s0211,A2,B3,0
s0211,A3,B1,0
s0211,A3,B2,0
s0211,A3,B3,0
s0211,A4,B1,0
s0211,A4,B2,0
s0211,A4,B3,0
s0212,A1,B1,0
s0212,A1,B2,0
s0212,A1,B3,0
s0212,A2,B1,0
s0212,A2,B2,0
s0212,A2,B3,0
s0212,A3,B1,0
s0212,A3,B2,0
s0212,A3,B3,0
s0212,A4,B1,0
s0212,A4,B2,0
s0212,A4,B3,0
s0213,A1,B1,0
s0213,A1,B2,0
s0213,A1,B3,0
s0213,A2,B1,0
s0213,A2,B2,0
s0213,A2,B3,0
s0213,A3,B1,0
s0213,A3,B2,0
s0213,A3,B3,0
s0213,A4,B1,0
s0213,A4,B2,0
s0213,A4,B3,0
s0214,A1,B1,0
s0214,A1,B2,0
s0214,A1,B3,0
s0214,A2,B1,0
s0214,A2,B2,0
s0214,A2,B3,0
s0214,A3,B1,0
s0214,A3,B2,0
s0214,A3,B3,0
s0214,A4,B1,0
s0214,A4,B2,0
s0214,A4,B3,0
s0215,A1,B1,0
s0215,A1,B2,0
s0215,A1,B3,0
s0215,A2,B1,0
s0215,A2,B2,0
s0215,A2,B3,0
s0215,A3,B1,0
s0215,A3,B2,0
s0215,A3,B3,0
s0215,A4,B1,0
s0215,A4,B2,0
s0215,A4,B3,0
s0216,A1,B1,0
s0216,A1,B2,0
s0216,A1,B3,0
s0216,A2,B1,0
s0216,A2,B2,0
s0216,A2,B3,0
s0216,A3,B1,0
s0216,A3,B2,0
s0216,A3,B3,0
s0216,A4,B1,0
s0216,A4,B2,0
s0216,A4,B3,0
s0217,A1,B1,0
s0217,A1,B2,0
s0217,A1,B3,0
s0217,A2,B1,0
s0217,A2,B2,0
s0217,A2,B3,0
s0217,A3,B1,0
s0217,A3,B2,0
s0217,A3,B3,0
s0217,A4,B1,0
s0217,A4,B2,0
s0217,A4,B3,0
s0218,A1,B1,0
s0218,A1,B2,0
s0218,A1,B3,0
s0218,A2,B1,0
s0218,A2,B2,0
s0218,A2,B3,0
s0218,A3,B1,0
s0218,A3,B2,0
s0218,A3,B3,0
s0218,A4,B1,0
s0218,A4,B2,0
s0218,A4,B3,0
s0219,A1,B1,0
s0219,A1,B2,0
s0219,A1,B3,0
s0219,A2,B1,0
s0219,A2,B2,0
s0219,A2,B3,0
s0219,A3,B1,0
s0219,A3,B2,0
s0219,A3,B3,0
s0219,A4,B1,0
s0219,A4,B2,0
s0219,A4,B3,0
s0220,A1,B1,0
s0220,A1,B2,0
s0220,A1,B3,0
s0220,A2,B1,0
s0220,A2,B2,0
s0220,A2,B3,0
s0220,A3,B1,0
s0220,A3,B2,0
s0220,A3,B3,0
s0220,A4,B1,0
s0220,A4,B2,0
s0220,A4,B3,0
s0221,A1,B1,0
s0221,A1,B2,0
s0221,A1,B3,0
s0221,A2,B1,0
s0221,A2,B2,0
s0221,A2,B3,0
s0221,A3,B1,0
s0221,A3,B2,0
s0221,A3,B3,0
s0221,A4,B1,0
s0221,A4,B2,0
s0221,A4,B3,0
s0222,A1,B1,0
s0222,A1,B2,0
s0222,A1,B3,0
s0222,A2,B1,0
s0222,A2,B2,0
s0222,A2,B3,0
s0222,A3,B1,0
s0222,A3,B2,0
s0222,A3,B3,0
s0222,A4,B1,0
s0222,A4,B2,0
s0222,A4,B3,0
s0223,A1,B1,0
s0223,A1,B2,0
s0223,A1,B3,0
s0223,A2,B1,0
s0223,A2,B2,0
s0223,A2,B3,0
s0223,A3,B1,0
s0223,A3,B2,0
s0223,A3,B3,0
s0223,A4,B1,0
s0223,A4,B2,0
s0223,A4,B3,0
s0224,A1,B1,0
s0224,A1,B2,0
s0224,A1,B3,0
s0224,A2,B1,0
s0224,A2,B2,0
s0224,A2,B3,0
s0224,A3,B1,0
s0224,A3,B2,0
s0224,A3,B3,0
s0224,A4,B1,0
s0224,A4,B2,0
s0224,A4,B3,0
s0225,A1,B1,0
s0225,A1,B2,0
s0225,A1,B3,0
s0225,A2,B1,0
s0225,A2,B2,0
s0225,A2,B3,0
s0225,A3,B1,0
s0225,A3,B2,0
s0225,A3,B3,0
s0225,A4,B1,0
s0225,A4,B2,0
s0225,A4,B3,0
s0226,A1,B1,0
s0226,A1,B2,0
s0226,A1,B3,0
s0226,A2,B1,0
s0226,A2,B2,0
s0226,A2,B3,0
s0226,A3,B1,0
s0226,A3,B2,0
s0226,A3,B3,0
s0226,A4,B1,0
s0226,A4,B2,0
s0226,A4,B3,0
s0227,A1,B1,0
s0227,A1,B2,0
s0227,A1,B3,0
s0227,A2,B1,0
s0227,A2,B2,0
s0227,A2,B3,0
s0227,A3,B1,0
s0227,A3,B2,0
s0227,A3,B3,0
s0227,A4,B1,0
s0227,A4,B2,0
s0227,A4,B3,0
s0228,A1,B1,0
s0228,A1,B2,0
s0228,A1,B3,0
s0228,A2,B1,0
s0228,A2,B2,0
s0228,A2,B3,0
s0228,A3,B1,0
s0228,A3,B2,0
s0228,A3,B3,0
s0228,A4,B1,0
s0228,A4,B2,0
s0228,A4,B3,0
s0229,A1,B1,0
s0229,A1,B2,0
s0229,A1,B3,0
s0229,A2,B1,0
s0229,A2,B2,0
s0229,A2,B3,0
s0229,A3,B1,0
s0229,A3,B2,0
s0229,A3,B3,0
s0229,A4,B1,0
s0229,A4,B2,0
s0229,A4,B3,0
s0230,A1,B1,0
s0230,A1,B2,0
s0230,A1,B3,0
s0230,A2,B1,0
s0230,A2,B2,0
s0230,A2,B3,0
s0230,A3,B1,0
s0230,A3,B2,0
s0230,A3,B3,0
s0230,A4,B1,0
s0230,A4,B2,0
s0230,A4,B3,0
s0231,A1,B1,0
s0231,A1,B2,0
s0231,A1,B3,0
s0231,A2,B1,0
s0231,A2,B2,0
s0231,A2,B3,0
s0231,A3,B1,0
s0231,A3,B2,0
s0231,A3,B3,0
s0231,A4,B1,0
s0231,A4,B2,0
s0231,A4,B3,0
s0232,A1,B1,0
s0232,A1,B2,0
s0232,A1,B3,0
s0232,A2,B1,0
s0232,A2,B2,0
s0232,A2,B3,0
s0232,A3,B1,0
s0232,A3,B2,0
s0232,A3,B3,0
s0232,A4,B1,0
s0232,A4,B2,0
s0232,A4,B3,0
s0233,A1,B1,0
s0233,A1,B2,0
s0233,A1,B3,0
s0233,A2,B1,0
s0233,A2,B2,0
s0233,A2,B3,0
s0233,A3,B1,0
s0233,A3,B2,0
s0233,A3,B3,0
s0233,A4,B1,0
s0233,A4,B2,0
s0233,A4,B3,0
s0234,A1,B1,0
s0234,A1,B2,0
s0234,A1,B3,0
s0234,A2,B1,0
s0234,A2,B2,0
s0234,A2,B3,0
s0234,A3,B1,0
s0234,A3,B2,0
s0234,A3,B3,0
s0234,A4,B1,0
s0234,A4,B2,0
s0234,A4,B3,0
s0235,A1,B1,0
s0235,A1,B2,0
s0235,A1,B3,0
s0235,A2,B1,0
s0235,A2,B2,0
s0235,A2,B3,0
s0235,A3,B1,0
s0235,A3,B2,0
s0235,A3,B3,0
s0235,A4,B1,0
s0235,A4,B2,0
s0235,A4,B3,0
s0236,A1,B1,0
s0236,A1,B2,0
s0236,A1,B3,0
s0236,A2,B1,0
s0236,A2,B2,0
s0236,A2,B3,0
s0236,A3,B1,0
s0236,A3,B2,0
s0236,A3,B3,0
s0236,A4,B1,0
s0236,A4,B2,0
s0236,A4,B3,0
s0237,A1,B1,0
s0237,A1,B2,0
s0237,A1,B3,0
s0237,A2,B1,0
s0237,A2,B2,0
s0237,A2,B3,0
s0237,A3,B1,0
s0237,A3,B2,0
s0237,A3,B3,0
s0237,A4,B1,0
s0237,A4,B2,0
s0237,A4,B3,0
s0238,A1,B1,0
s0238,A1,B2,0
s0238,A1,B3,0
s0238,A2,B1,0
s0238,A2,B2,0
s0238,A2,B3,0
s0238,A3,B1,0
s0238,A3,B2,0
s0238,A3,B3,0
s0238,A4,B1,0
s0238,A4,B2,0
s0238,A4,B3,0
s0239,A1,B1,0
s0239,A1,B2,0
s0239,A1,B3,0
s0239,A2,B1,0
s0239,A2,B2,0
s0239,A2,B3,0
s0239,A3,B1,0
s0239,A3,B2,0
s0239,A3,B3,0
s0239,A4,B1,0
s0239,A4,B2,0
s0239,A4,B3,0
s0240,A1,B1,0
s0240,A1,B2,0
s0240,A1,B3,0
s0240,A2,B1,0
s0240,A2,B2,0
s0240,A2,B3,0
s0240,A3,B1,0
s0240,A3,B2,0
s0240,A3,B3,0
s0240,A4,B1,0
s0240,A4,B2,0
s0240,A4,B3,0
s0241,A1,B1,0
s0241,A1,B2,0
s0241,A1,B3,0
s0241,A2,B1,0
s0241,A2,B2,0
s0241,A2,B3,0
s0241,A3,B1,0
s0241,A3,B2,0
s0241,A3,B3,0
s0241,A4,B1,0
s0241,A4,B2,0
s0241,A4,B3,0
s0242,A1,B1,0
s0242,A1,B2,0
s0242,A1,B3,0
s0242,A2,B1,0
s0242,A2,B2,0
s0242,A2,B3,0
s0242,A3,B1,0
s0242,A3,B2,0
s0242,A3,B3,0
s0242,A4,B1,0
s0242,A4,B2,0
s0242,A4,B3,0
s0243,A1,B1,0
s0243,A1,B2,0
s0243,A1,B3,0
s0243,A2,B1,0
s0243,A2,B2,0
s0243,A2,B3,0
s0243,A3,B1,0
s0243,A3,B2,0
s0243,A3,B3,0
s0243,A4,B1,0
s0243,A4,B2,0
s0243,A4,B3,0
s0244,A1,B1,0
s0244,A1,B2,0
s0244,A1,B3,0
s0244,A2,B1,0
s0244,A2,B2,0
s0244,A2,B3,0
s0244,A3,B1,0
s0244,A3,B2,0
s0244,A3,B3,0
s0244,A4,B1,0
s0244,A4,B2,0
s0244,A4,B3,0
s0245,A1,B1,0
s0245,A1,B2,0
s0245,A1,B3,0
s0245,A2,B1,0
s0245,A2,B2,0
s0245,A2,B3,0
s0245,A3,B1,0
s0245,A3,B2,0
s0245,A3,B3,0
s0245,A4,B1,0
s0245,A4,B2,0
s0245,A4,B3,0
s0246,A1,B1,0
s0246,A1,B2,0
s0246,A1,B3,0
s0246,A2,B1,0
s0246,A2,B2,0
s0246,A2,B3,0
s0246,A3,B1,0
s0246,A3,B2,0
s0246,A3,B3,0
s0246,A4,B1,0
s0246,A4,B2,0
s0246,A4,B3,0
s0247,A1,B1,0
s0247,A1,B2,0
s0247,A1,B3,0
s0247,A2,B1,0
s0247,A2,B2,0
s0247,A2,B3,0
s0247,A3,B1,0
s0247,A3,B2,0
s0247,A3,B3,0
s0247,A4,B1,0
s0247,A4,B2,0
s0247,A4,B3,0
s0248,A1,B1,0
s0248,A1,B2,0
s0248,A1,B3,0
s0248,A2,B1,0
s0248,A2,B2,0
s0248,A2,B3,0
s0248,A3,B1,0
s0248,A3,B2,0
s0248,A3,B3,0
s0248,A4,B1,0
s0248,A4,B2,0
s0248,A4,B3,0
s0249,A1,B1,0
s0249,A1,B2,0
s0249,A1,B3,0
s0249,A2,B1,0
s0249,A2,B2,0
s0249,A2,B3,0
s0249,A3,B1,0
s0249,A3,B2,0
s0249,A3,B3,0
s0249,A4,B1,0
s0249,A4,B2,0
s0249,A4,B3,0
s0250,A1,B1,0
s0250,A1,B2,0
s0250,A1,B3,0
s0250,A2,B1,0
s0250,A2,B2,0
s0250,A2,B3,0
s0250,A3,B1,0
s0250,A3,B2,0
s0250,A3,B3,0
s0250,A4,B1,0
s0250,A4,B2,0
s0250,A4,B3,0
s0251,A1,B1,0
s0251,A1,B2,0
s0251,A1,B3,0
s0251,A2,B1,0
s0251,A2,B2,0
s0251,A2,B3,0
s0251,A3,B1,0
s0251,A3,B2,0
s0251,A3,B3,0
s0251,A4,B1,0
s0251,A4,B2,0
s0251,A4,B3,0
s0252,A1,B1,0
s0252,A1,B2,0
s0252,A1,B3,0
s0252,A2,B1,0
s0252,A2,B2,0
s0252,A2,B3,0
s0252,A3,B1,0
s0252,A3,B2,0
s0252,A3,B3,0
s0252,A4,B1,0
s0252,A4,B2,0
s0252,A4,B3,0
s0253,A1,B1,0
s0253,A1,B2,0
s0253,A1,B3,0
s0253,A2,B1,0
s0253,A2,B2,0
s0253,A2,B3,0
s0253,A3,B1,0
s0253,A3,B2,0
s0253,A3,B3,0
s0253,A4,B1,0
s0253,A4,B2,0
s0253,A4,B3,0
s0254,A1,B1,0
s0254,A1,B2,0
s0254,A1,B3,0
s0254,A2,B1,0
s0254,A2,B2,0
s0254,A2,B3,0
s0254,A3,B1,0
s0254,A3,B2,0
s0254,A3,B3,0
s0254,A4,B1,0
s0254,A4,B2,0
s0254,A4,B3,0
s0255,A1,B1,0
s0255,A1,B2,0
s0255,A1,B3,0
s0255,A2,B1,0
s0255,A2,B2,0
s0255,A2,B3,0
s0255,A3,B1,0
s0255,A3,B2,0
s0255,A3,B3,0
s0255,A4,B1,0
s0255,A4,B2,0
s0255,A4,B3,0
s0256,A1,B1,0
s0256,A1,B2,0
s0256,A1,B3,0
s0256,A2,B1,0
s0256,A2,B2,0
s0256,A2,B3,0
s0256,A3,B1,0
s0256,A3,B2,0
s0256,A3,B3,0
s0256,A4,B1,0
s0256,A4,B2,0
s0256,A4,B3,0
s0257,A1,B1,0
s0257,A1,B2,0
s0257,A1,B3,0
s0257,A2,B1,0
s0257,A2,B2,0
s0257,A2,B3,0
s0257,A3,B1,0
s0257,A3,B2,0
s0257,A3,B3,0
s0257,A4,B1,0
s0257,A4,B2,0
s0257,A4,B3,0
s0258,A1,B1,0
s0258,A1,B2,0
s0258,A1,B3,0
s0258,A2,B1,0
s0258,A2,B2,0
s0258,A2,B3,0
s0258,A3,B1,0
s0258,A3,B2,0
s0258,A3,B3,0
s0258,A4,B1,0
s0258,A4,B2,0
s0258,A4,B3,0
s0259,A1,B1,0
s0259,A1,B2,0
s0259,A1,B3,0
s0259,A2,B1,0
s0259,A2,B2,0
s0259,A2,B3,0
s0259,A3,B1,0
s0259,A3,B2,0
s0259,A3,B3,0
s0259,A4,B1,0
s0259,A4,B2,0
s0259,A4,B3,0
s0260,A1,B1,0
s0260,A1,B2,0
s0260,A1,B3,0
s0260,A2,B1,0
s0260,A2,B2,0
s0260,A2,B3,0
s0260,A3,B1,0
s0260,A3,B2,0
s0260,A3,B3,0
s0260,A4,B1,0
s0260,A4,B2,0
s0260,A4,B3,0
s0261,A1,B1,0
s0261,A1,B2,0
s0261,A1,B3,0
s0261,A2,B1,0
s0261,A2,B2,0
s0261,A2,B3,0
s0261,A3,B1,0
s0261,A3,B2,0
s0261,A3,B3,0
s0261,A4,B1,0
s0261,A4,B2,0
s0261,A4,B3,0
s0262,A1,B1,0
s0262,A1,B2,0
s0262,A1,B3,0
s0262,A2,B1,0
s0262,A2,B2,0
s0262,A2,B3,0
s0262,A3,B1,0
s0262,A3,B2,0
s0262,A3,B3,0
s0262,A4,B1,0
s0262,A4,B2,0
s0262,A4,B3,0
s0263,A1,B1,0
s0263,A1,B2,0
s0263,A1,B3,0
s0263,A2,B1,0
s0263,A2,B2,0
s0263,A2,B3,0
s0263,A3,B1,0
s0263,A3,B2,0
s0263,A3,B3,0
s0263,A4,B1,0
s0263,A4,B2,0
s0263,A4,B3,0
s0264,A1,B1,0
s0264,A1,B2,0
s0264,A1,B3,0
s0264,A2,B1,0
s0264,A2,B2,0
s0264,A2,B3,0
s0264,A3,B1,0
s0264,A3,B2,0
s0264,A3,B3,0
s0264,A4,B1,0
s0264,A4,B2,0
s0264,A4,B3,0
s0265,A1,B1,0
s0265,A1,B2,0
s0265,A1,B3,0
s0265,A2,B1,0
s0265,A2,B2,0
s0265,A2,B3,0
s0265,A3,B1,0
s0265,A3,B2,0
s0265,A3,B3,0
s0265,A4,B1,0
s0265,A4,B2,0
s0265,A4,B3,0
s0266,A1,B1,0
s0266,A1,B2,0
s0266,A1,B3,0
s0266,A2,B1,0
s0266,A2,B2,0
s0266,A2,B3,0
s0266,A3,B1,0
s0266,A3,B2,0
s0266,A3,B3,0
s0266,A4,B1,0
s0266,A4,B2,0
s0266,A4,B3,0
s0267,A1,B1,0
s0267,A1,B2,0
s0267,A1,B3,0
s0267,A2,B1,0
s0267,A2,B2,0
s0267,A2,B3,0
s0267,A3,B1,0
s0267,A3,B2,0
s0267,A3,B3,0
s0267,A4,B1,0
s0267,A4,B2,0
s0267,A4,B3,0
s0268,A1,B1,0
s0268,A1,B2,0
s0268,A1,B3,0
s0268,A2,B1,0
s0268,A2,B2,0
s0268,A2,B3,0
s0268,A3,B1,0
s0268,A3,B2,0
s0268,A3,B3,0
s0268,A4,B1,0
s0268,A4,B2,0
s0268,A4,B3,0
s0269,A1,B1,0
s0269,A1,B2,0
s0269,A1,B3,0
s0269,A2,B1,0
s0269,A2,B2,0
s0269,A2,B3,0
s0269,A3,B1,0
s0269,A3,B2,0
s0269,A3,B3,0
s0269,A4,B1,0
s0269,A4,B2,0
s0269,A4,B3,0
s0270,A1,B1,0
s0270,A1,B2,0
s0270,A1,B3,0
s0270,A2,B1,0
s0270,A2,B2,0
s0270,A2,B3,0
s0270,A3,B1,0
s0270,A3,B2,0
s0270,A3,B3,0
s0270,A4,B1,0
s0270,A4,B2,0
s0270,A4,B3,0
s0271,A1,B1,0
s0271,A1,B2,0
s0271,A1,B3,0
s0271,A2,B1,0
s0271,A2,B2,0
s0271,A2,B3,0
s0271,A3,B1,0
s0271,A3,B2,0
s0271,A3,B3,0
s0271,A4,B1,0
s0271,A4,B2,0
s0271,A4,B3,0
s0272,A1,B1,0
s0272,A1,B2,0
s0272,A1,B3,0
s0272,A2,B1,0
s0272,A2,B2,0
s0272,A2,B3,0
s0272,A3,B1,0
s0272,A3,B2,0
s0272,A3,B3,0
s0272,A4,B1,0
s0272,A4,B2,0
s0272,A4,B3,0
s0273,A1,B1,0
s0273,A1,B2,0
s0273,A1,B3,0
s0273,A2,B1,0
s0273,A2,B2,0
s0273,A2,B3,0
s0273,A3,B1,0
s0273,A3,B2,0
s0273,A3,B3,0
s0273,A4,B1,0
s0273,A4,B2,0
s0273,A4,B3,0
s0274,A1,B1,0
s0274,A1,B2,0
s0274,A1,B3,0
s0274,A2,B1,0
s0274,A2,B2,0
s0274,A2,B3,0
s0274,A3,B1,0
s0274,A3,B2,0
s0274,A3,B3,0
s0274,A4,B1,0
s0274,A4,B2,0
s0274,A4,B3,0
s0275,A1,B1,0
s0275,A1,B2,0
s0275,A1,B3,0
s0275,A2,B1,0
s0275,A2,B2,0
s0275,A2,B3,0
s0275,A3,B1,0
s0275,A3,B2,0
s0275,A3,B3,0
s0275,A4,B1,0
s0275,A4,B2,0
s0275,A4,B3,0
s0276,A1,B1,0
s0276,A1,B2,0
s0276,A1,B3,0
s0276,A2,B1,0
s0276,A2,B2,0
s0276,A2,B3,0
s0276,A3,B1,0
s0276,A3,B2,0
s0276,A3,B3,0
s0276,A4,B1,0
s0276,A4,B2,0
s0276,A4,B3,0
s0277,A1,B1,0
s0277,A1,B2,0
s0277,A1,B3,0
s0277,A2,B1,0
s0277,A2,B2,0
s0277,A2,B3,0
s0277,A3,B1,0
s0277,A3,B2,0
s0277,A3,B3,0
s0277,A4,B1,0
s0277,A4,B2,0
s0277,A4,B3,0
s0278,A1,B1,0
s0278,A1,B2,0
s0278,A1,B3,0
s0278,A2,B1,0
s0278,A2,B2,0
s0278,A2,B3,0
s0278,A3,B1,0
s0278,A3,B2,0
s0278,A3,B3,0
s0278,A4,B1,0
s0278,A4,B2,0
s0278,A4,B3,0
s0279,A1,B1,0
s0279,A1,B2,0
s0279,A1,B3,0
s0279,A2,B1,0
s0279,A2,B2,0
s0279,A2,B3,0
s0279,A3,B1,0
s0279,A3,B2,0
s0279,A3,B3,0
s0279,A4,B1,0
s0279,A4,B2,0
s0279,A4,B3,0
s0280,A1,B1,0
s0280,A1,B2,0
s0280,A1,B3,0
s0280,A2,B1,0
s0280,A2,B2,0
s0280,A2,B3,0
s0280,A3,B1,0
s0280,A3,B2,0
s0280,A3,B3,0
s0280,A4,B1,0
s0280,A4,B2,0
s0280,A4,B3,0
s0281,A1,B1,0
s0281,A1,B2,0
s0281,A1,B3,0
s0281,A2,B1,0
s0281,A2,B2,0
s0281,A2,B3,0
s0281,A3,B1,0
s0281,A3,B2,0
s0281,A3,B3,0
s0281,A4,B1,0
s0281,A4,B2,0
s0281,A4,B3,0
s0282,A1,B1,0
s0282,A1,B2,0
s0282,A1,B3,0
s0282,A2,B1,0
s0282,A2,B2,0
s0282,A2,B3,0
s0282,A3,B1,0
s0282,A3,B2,0
s0282,A3,B3,0
s0282,A4,B1,0
s0282,A4,B2,0
s0282,A4,B3,0
s0283,A1,B1,0
s0283,A1,B2,0
s0283,A1,B3,0
s0283,A2,B1,0
s0283,A2,B2,0
s0283,A2,B3,0
s0283,A3,B1,0
s0283,A3,B2,0
s0283,A3,B3,0
s0283,A4,B1,0
s0283,A4,B2,0
s0283,A4,B3,0
s0284,A1,B1,0
s0284,A1,B2,0
s0284,A1,B3,0
s0284,A2,B1,0
s0284,A2,B2,0
s0284,A2,B3,0
s0284,A3,B1,0
s0284,A3,B2,0
s0284,A3,B3,0
s0284,A4,B1,0
s0284,A4,B2,0
s0284,A4,B3,0
s0285,A1,B1,0
s0285,A1,B2,0
s0285,A1,B3,0
s0285,A2,B1,0
s0285,A2,B2,0
s0285,A2,B3,0
s0285,A3,B1,0
s0285,A3,B2,0
s0285,A3,B3,0
s0285,A4,B1,0
s0285,A4,B2,0
s0285,A4,B3,0
s0286,A1,B1,0
s0286,A1,B2,0
s0286,A1,B3,0
s0286,A2,B1,0
s0286,A2,B2,0
s0286,A2,B3,0
s0286,A3,B1,0
s0286,A3,B2,0
s0286,A3,B3,0
s0286,A4,B1,0
s0286,A4,B2,0
s0286,A4,B3,0
s0287,A1,B1,0
s0287,A1,B2,0
s0287,A1,B3,0
s0287,A2,B1,0
s0287,A2,B2,0
s0287,A2,B3,0
s0287,A3,B1,0
s0287,A3,B2,0
s0287,A3,B3,0
s0287,A4,B1,0
s0287,A4,B2,0
s0287,A4,B3,0
s0288,A1,B1,0
s0288,A1,B2,0
s0288,A1,B3,0
s0288,A2,B1,0
s0288,A2,B2,0
s0288,A2,B3,0
s0288,A3,B1,0
s0288,A3,B2,0
s0288,A3,B3,0
s0288,A4,B1,0
s0288,A4,B2,0
s0288,A4,B3,0
s0289,A1,B1,0
s0289,A1,B2,0
s0289,A1,B3,0
s0289,A2,B1,0
s0289,A2,B2,0
s0289,A2,B3,0
s0289,A3,B1,0
s0289,A3,B2,0
s0289,A3,B3,0
s0289,A4,B1,0
s0289,A4,B2,0
s0289,A4,B3,0
s0290,A1,B1,0
s0290,A1,B2,0
s0290,A1,B3,0
s0290,A2,B1,0
s0290,A2,B2,0
s0290,A2,B3,0
s0290,A3,B1,0
s0290,A3,B2,0
s0290,A3,B3,0
s0290,A4,B1,0
s0290,A4,B2,0
s0290,A4,B3,0
s0291,A1,B1,0
s0291,A1,B2,0
s0291,A1,B3,0
s0291,A2,B1,0
s0291,A2,B2,0
s0291,A2,B3,0
s0291,A3,B1,0
s0291,A3,B2,0
s0291,A3,B3,0
s0291,A4,B1,0
s0291,A4,B2,0
s0291,A4,B3,0
s0292,A1,B1,0
s0292,A1,B2,0
s0292,A1,B3,0
