n,design,family,method,alpha,effectX1,effectX2,effectX1X2,effectX3,rateX1,rateX2,rateX1X2,rateX3,rateX1X3,rateX2X3,rateX1X2X3
20,2x2x2,lnorm,INT,0.05,2,2,0,0,1,1,0.005,0.0442,0.0544,0.0498,0.048
20,2x2x2,lnorm,PAR,0.01,2,2,0,0,0.9918,0.9918,0.9436,0.0038,0.0042,0.005,0.006
20,2x2x2,lnorm,RNK,0.01,2,2,0,0,1,1,2e-04,0.0116,0.0094,0.0102,0.0092
20,2x2x2,lnorm,ART,0.01,2,2,0,0,1,1,0.5856,1,0.5874,0.5854,0.5938
20,2x2x2,lnorm,INT,0.01,2,2,0,0,1,1,2e-04,0.0106,0.0104,0.0104,0.01
20,2x2x2,lnorm,PAR,0.05,4,4,0,0,0.9982,0.998,0.9976,0.0364,0.0364,0.0356,0.0376
20,2x2x2,lnorm,RNK,0.05,4,4,0,0,1,1,0,0.0432,0.0528,0.0484,0.052
20,2x2x2,lnorm,ART,0.05,4,4,0,0,1,1,0.9632,1,0.9638,0.96,0.959
20,2x2x2,lnorm,INT,0.05,4,4,0,0,1,1,0,0.0448,0.0522,0.0446,0.0534
20,2x2x2,lnorm,PAR,0.01,4,4,0,0,0.9864,0.9866,0.985,0.0048,0.0048,0.005,0.0052
20,2x2x2,lnorm,RNK,0.01,4,4,0,0,1,1,0,0.0096,0.0108,0.008,0.0106
20,2x2x2,lnorm,ART,0.01,4,4,0,0,1,1,0.9412,1,0.9422,0.9418,0.9438
20,2x2x2,lnorm,INT,0.01,4,4,0,0,1,1,0,0.0072,0.0104,0.007,0.0112
20,2x2x2,lnorm,PAR,0.05,8,8,0,0,0.9978,0.9978,0.9978,0.0374,0.0374,0.0372,0.0372
20,2x2x2,lnorm,RNK,0.05,8,8,0,0,1,1,0,0.0526,0.051,0.0532,0.0536
20,2x2x2,lnorm,ART,0.05,8,8,0,0,1,1,0.9996,1,1,0.9996,1
20,2x2x2,lnorm,INT,0.05,8,8,0,0,1,1,0,0.0534,0.0502,0.0524,0.0552
20,2x2x2,lnorm,PAR,0.01,8,8,0,0,0.9866,0.9866,0.9866,0.0042,0.0042,0.0042,0.0042
20,2x2x2,lnorm,RNK,0.01,8,8,0,0,1,1,0,0.0102,0.013,0.0126,0.0108
20,2x2x2,lnorm,ART,0.01,8,8,0,0,1,1,0.999,1,0.9994,0.9988,0.9992
20,2x2x2,lnorm,INT,0.01,8,8,0,0,1,1,0,0.0102,0.0092,0.01,0.0112
20,2x2x2,lnorm,PAR,0.05,0.5,0,0,0,0.6696,0.047,0.0426,0.0398,0.0404,0.0416,0.046
20,2x2x2,lnorm,RNK,0.05,0.5,0,0,0,0.867,0.0538,0.05,0.0514,0.0498,0.0458,0.055
20,2x2x2,lnorm,ART,0.05,0.5,0,0,0,0.834,0.0994,0.0964,0.101,0.0914,0.095,0.0986
20,2x2x2,lnorm,INT,0.05,0.5,0,0,0,0.8776,0.0516,0.0512,0.0494,0.0488,0.0428,0.0498
20,2x2x2,lnorm,PAR,0.01,0.5,0,0,0,0.394,0.0066,0.005,0.0052,0.0052,0.0058,0.0058
20,2x2x2,lnorm,RNK,0.01,0.5,0,0,0,0.6786,0.0112,0.0096,0.009,0.01,0.0088,0.0104
20,2x2x2,lnorm,ART,0.01,0.5,0,0,0,0.6478,0.0384,0.032,0.0332,0.0296,0.027,0.033
20,2x2x2,lnorm,INT,0.01,0.5,0,0,0,0.6928,0.0108,0.0086,0.0102,0.0076,0.0086,0.0086
20,2x2x2,lnorm,PAR,0.05,1,0,0,0,0.9888,0.0406,0.0442,0.0462,0.0452,0.0394,0.0418
20,2x2x2,lnorm,RNK,0.05,1,0,0,0,1,0.0582,0.0494,0.0562,0.0542,0.0486,0.0484
20,2x2x2,lnorm,ART,0.05,1,0,0,0,0.9998,0.1928,0.1898,0.191,0.1794,0.1792,0.1764
20,2x2x2,lnorm,INT,0.05,1,0,0,0,1,0.0576,0.0498,0.0616,0.0556,0.0492,0.048
20,2x2x2,lnorm,PAR,0.01,1,0,0,0,0.9524,0.0064,0.0056,0.0076,0.006,0.0046,0.007
20,2x2x2,lnorm,RNK,0.01,1,0,0,0,0.9998,0.013,0.0088,0.0132,0.0106,0.0116,0.011
20,2x2x2,lnorm,ART,0.01,1,0,0,0,0.9986,0.0822,0.0762,0.0788,0.0792,0.0778,0.0768
20,2x2x2,lnorm,INT,0.01,1,0,0,0,0.9998,0.0102,0.0088,0.0116,0.013,0.0112,0.0094
20,2x2x2,lnorm,PAR,0.05,2,0,0,0,0.9992,0.0428,0.0414,0.04,0.0402,0.0394,0.0404
20,2x2x2,lnorm,RNK,0.05,2,0,0,0,1,0.0518,0.049,0.0444,0.0518,0.049,0.0526
20,2x2x2,lnorm,ART,0.05,2,0,0,0,1,0.4702,0.456,0.4634,0.4552,0.4546,0.458
20,2x2x2,lnorm,INT,0.05,2,0,0,0,1,0.0556,0.0536,0.0498,0.0504,0.0508,0.0506
20,2x2x2,lnorm,PAR,0.01,2,0,0,0,0.9958,0.0066,0.0054,0.0054,0.0062,0.007,0.0062
20,2x2x2,lnorm,RNK,0.01,2,0,0,0,1,0.0104,0.0104,0.011,0.009,0.0086,0.0094
20,2x2x2,lnorm,ART,0.01,2,0,0,0,1,0.2828,0.2764,0.2846,0.286,0.2832,0.2796
20,2x2x2,lnorm,INT,0.01,2,0,0,0,1,0.01,0.0104,0.0112,0.0088,0.0098,0.0092
20,2x2x2,lnorm,PAR,0.05,4,0,0,0,0.9998,0.0438,0.045,0.031,0.0324,0.0364,0.0366
20,2x2x2,lnorm,RNK,0.05,4,0,0,0,1,0.0496,0.0528,0.0484,0.0504,0.0476,0.0512
20,2x2x2,lnorm,ART,0.05,4,0,0,0,1,0.8674,0.8722,0.8662,0.8708,0.8634,0.8678
20,2x2x2,lnorm,INT,0.05,4,0,0,0,1,0.048,0.052,0.0498,0.047,0.0476,0.0526
20,2x2x2,lnorm,PAR,0.01,4,0,0,0,0.998,0.0038,0.004,0.0042,0.0046,0.0042,0.004
20,2x2x2,lnorm,RNK,0.01,4,0,0,0,1,0.0102,0.0098,0.0092,0.0102,0.0098,0.0094
20,2x2x2,lnorm,ART,0.01,4,0,0,0,1,0.7242,0.7164,0.723,0.714,0.7122,0.7106
20,2x2x2,lnorm,INT,0.01,4,0,0,0,1,0.009,0.0094,0.0094,0.0092,0.009,0.01
20,2x2x2,lnorm,PAR,0.05,8,0,0,0,1,0.0348,0.0346,0.0382,0.0382,0.0394,0.0396
20,2x2x2,lnorm,RNK,0.05,8,0,0,0,1,0.0492,0.0494,0.049,0.0482,0.049,0.0508
20,2x2x2,lnorm,ART,0.05,8,0,0,0,1,0.977,0.977,0.977,0.9768,0.978,0.9774
20,2x2x2,lnorm,INT,0.05,8,0,0,0,1,0.047,0.0478,0.0498,0.0514,0.0444,0.0492
20,2x2x2,lnorm,PAR,0.01,8,0,0,0,0.9994,0.0046,0.0046,0.0054,0.0054,0.0048,0.0048
20,2x2x2,lnorm,RNK,0.01,8,0,0,0,1,0.0102,0.0126,0.013,0.0078,0.006,0.0102
20,2x2x2,lnorm,ART,0.01,8,0,0,0,1,0.8674,0.8666,0.8674,0.8662,0.8604,0.8606
20,2x2x2,lnorm,INT,0.01,8,0,0,0,1,0.0082,0.0104,0.0108,0.0078,0.0074,0.0104
20,2x2x2,exp,PAR,0.05,0,0,0,0,0.0486,0.054,0.0446,0.0502,0.055,0.0492,0.0546
20,2x2x2,exp,RNK,0.05,0,0,0,0,0.0508,0.0506,0.045,0.0518,0.047,0.0478,0.0538
20,2x2x2,exp,ART,0.05,0,0,0,0,0.0498,0.0544,0.0548,0.0464,0.051,0.0528,0.0572
20,2x2x2,exp,INT,0.05,0,0,0,0,0.0502,0.0526,0.0428,0.0514,0.043,0.0482,0.0526
20,2x2x2,exp,PAR,0.01,0,0,0,0,0.0082,0.0094,0.0074,0.01,0.0088,0.0082,0.0084
20,2x2x2,exp,RNK,0.01,0,0,0,0,0.0106,0.0096,0.0072,0.0112,0.0074,0.0086,0.0116
20,2x2x2,exp,ART,0.01,0,0,0,0,0.0128,0.0082,0.012,0.007,0.0092,0.0098,0.0112
20,2x2x2,exp,INT,0.01,0,0,0,0,0.0092,0.0098,0.0082,0.0102,0.0094,0.0084,0.0122
20,2x2x2,exp,PAR,0.05,0.5,0.5,0,0,0.8014,0.813,0.0912,0.0514,0.0508,0.051,0.0464
20,2x2x2,exp,RNK,0.05,0.5,0.5,0,0,0.7532,0.7482,0.053,0.0508,0.0482,0.0556,0.0462
20,2x2x2,exp,ART,0.05,0.5,0.5,0,0,0.7894,0.7892,0.1066,0.1866,0.1032,0.1046,0.102
20,2x2x2,exp,INT,0.05,0.5,0.5,0,0,0.7682,0.7668,0.0538,0.0508,0.0492,0.0572,0.0518
20,2x2x2,exp,PAR,0.01,0.5,0.5,0,0,0.5898,0.5866,0.0232,0.0076,0.0102,0.0084,0.0062
20,2x2x2,exp,RNK,0.01,0.5,0.5,0,0,0.5262,0.5246,0.0118,0.0098,0.0094,0.0128,0.0078
20,2x2x2,exp,ART,0.01,0.5,0.5,0,0,0.6024,0.5862,0.0318,0.075,0.0338,0.0368,0.0306
20,2x2x2,exp,INT,0.01,0.5,0.5,0,0,0.5462,0.5486,0.011,0.0114,0.0102,0.0114,0.0086
20,2x2x2,exp,PAR,0.05,1,1,0,0,0.9992,0.999,0.5632,0.044,0.0394,0.0478,0.0432
20,2x2x2,exp,RNK,0.05,1,1,0,0,0.9998,0.9996,0.0504,0.0454,0.05,0.053,0.0496
20,2x2x2,exp,ART,0.05,1,1,0,0,0.9994,0.9996,0.2352,0.7972,0.2446,0.2416,0.2418
20,2x2x2,exp,INT,0.05,1,1,0,0,0.9998,0.9996,0.0594,0.0468,0.0478,0.0506,0.0488
20,2x2x2,exp,PAR,0.01,1,1,0,0,0.9934,0.9942,0.271,0.0068,0.0078,0.0064,0.0086
20,2x2x2,exp,RNK,0.01,1,1,0,0,0.9964,0.9962,0.0092,0.0092,0.01,0.0106,0.0102
20,2x2x2,exp,ART,0.01,1,1,0,0,0.9982,0.9984,0.1194,0.609,0.12,0.1246,0.119
20,2x2x2,exp,INT,0.01,1,1,0,0,0.9972,0.9966,0.0098,0.0088,0.0112,0.0108,0.0094
20,2x2x2,exp,PAR,0.05,2,2,0,0,1,1,0.9996,0.0472,0.045,0.0418,0.0446
20,2x2x2,exp,RNK,0.05,2,2,0,0,1,1,0.0224,0.0558,0.052,0.0494,0.0494
20,2x2x2,exp,ART,0.05,2,2,0,0,1,1,0.6522,1,0.6472,0.6502,0.6396
20,2x2x2,exp,INT,0.05,2,2,0,0,1,1,0.0392,0.0548,0.0546,0.0526,0.0464
20,2x2x2,exp,PAR,0.01,2,2,0,0,0.9996,0.9998,0.994,0.0098,0.011,0.0078,0.0076
20,2x2x2,exp,RNK,0.01,2,2,0,0,1,1,0.0034,0.0074,0.0094,0.01,0.0104
20,2x2x2,exp,ART,0.01,2,2,0,0,1,1,0.531,1,0.5284,0.5276,0.5248
20,2x2x2,exp,INT,0.01,2,2,0,0,1,1,0.0046,0.01,0.0102,0.0098,0.0094
20,2x2x2,exp,PAR,0.05,4,4,0,0,1,1,1,0.0412,0.0416,0.0416,0.0422
20,2x2x2,exp,RNK,0.05,4,4,0,0,1,1,2e-04,0.0582,0.0486,0.0478,0.0514
20,2x2x2,exp,ART,0.05,4,4,0,0,1,1,0.9488,1,0.9482,0.949,0.9476
20,2x2x2,exp,INT,0.05,4,4,0,0,1,1,0,0.0558,0.0488,0.0474,0.05
20,2x2x2,exp,PAR,0.01,4,4,0,0,1,0.9998,0.9996,0.009,0.0088,0.0082,0.008
20,2x2x2,exp,RNK,0.01,4,4,0,0,1,1,0,0.0092,0.0104,0.0106,0.0098
20,2x2x2,exp,ART,0.01,4,4,0,0,1,1,0.9214,1,0.9204,0.9232,0.9214
20,2x2x2,exp,INT,0.01,4,4,0,0,1,1,0,0.0122,0.009,0.0088,0.0116
20,2x2x2,exp,PAR,0.05,8,8,0,0,1,1,1,0.042,0.042,0.042,0.042
20,2x2x2,exp,RNK,0.05,8,8,0,0,1,1,0,0.0502,0.0514,0.0522,0.051
20,2x2x2,exp,ART,0.05,8,8,0,0,1,1,0.998,1,0.9978,0.998,0.9982
20,2x2x2,exp,INT,0.05,8,8,0,0,1,1,0,0.0478,0.0516,0.0534,0.0462
20,2x2x2,exp,PAR,0.01,8,8,0,0,0.9996,0.9996,0.9996,0.006,0.006,0.006,0.006
20,2x2x2,exp,RNK,0.01,8,8,0,0,1,1,0,0.0086,0.0114,0.01,0.0096
20,2x2x2,exp,ART,0.01,8,8,0,0,1,1,0.9972,1,0.9976,0.997,0.9972
20,2x2x2,exp,INT,0.01,8,8,0,0,1,1,0,0.0088,0.0106,0.0114,0.0088
20,2x2x2,exp,PAR,0.05,0.5,0,0,0,0.8388,0.0474,0.0528,0.0454,0.0476,0.0482,0.0504
20,2x2x2,exp,RNK,0.05,0.5,0,0,0,0.7654,0.049,0.0558,0.0452,0.043,0.0448,0.0516
20,2x2x2,exp,ART,0.05,0.5,0,0,0,0.788,0.0746,0.0688,0.0812,0.068,0.0744,0.0762
20,2x2x2,exp,INT,0.05,0.5,0,0,0,0.787,0.0502,0.0558,0.0482,0.0432,0.043,0.0526
20,2x2x2,exp,PAR,0.01,0.5,0,0,0,0.6266,0.0084,0.0086,0.009,0.0072,0.0084,0.01
20,2x2x2,exp,RNK,0.01,0.5,0,0,0,0.5384,0.0126,0.0104,0.0108,0.0096,0.007,0.0104
20,2x2x2,exp,ART,0.01,0.5,0,0,0,0.5708,0.0174,0.019,0.0192,0.015,0.017,0.0186
20,2x2x2,exp,INT,0.01,0.5,0,0,0,0.5594,0.0104,0.0108,0.0116,0.0104,0.0082,0.0114
20,2x2x2,exp,PAR,0.05,1,0,0,0,0.9998,0.0464,0.0524,0.0414,0.05,0.0514,0.0466
20,2x2x2,exp,RNK,0.05,1,0,0,0,0.999,0.0462,0.0526,0.0438,0.0514,0.0508,0.049
20,2x2x2,exp,ART,0.05,1,0,0,0,0.9992,0.143,0.1296,0.143,0.1356,0.1322,0.1292
20,2x2x2,exp,INT,0.05,1,0,0,0,0.9998,0.0446,0.0522,0.0436,0.0496,0.0518,0.049
20,2x2x2,exp,PAR,0.01,1,0,0,0,0.9994,0.0076,0.0088,0.008,0.0084,0.0088,0.0094
20,2x2x2,exp,RNK,0.01,1,0,0,0,0.996,0.0092,0.012,0.0074,0.0116,0.01,0.01
20,2x2x2,exp,ART,0.01,1,0,0,0,0.9964,0.0466,0.0422,0.0474,0.048,0.0446,0.0458
20,2x2x2,exp,INT,0.01,1,0,0,0,0.9964,0.009,0.0112,0.0076,0.012,0.0088,0.009
20,2x2x2,exp,PAR,0.05,2,0,0,0,1,0.048,0.0478,0.0488,0.047,0.0444,0.0466
20,2x2x2,exp,RNK,0.05,2,0,0,0,1,0.0508,0.046,0.0506,0.0496,0.05,0.0532
20,2x2x2,exp,ART,0.05,2,0,0,0,1,0.381,0.3868,0.3828,0.3966,0.394,0.3956
20,2x2x2,exp,INT,0.05,2,0,0,0,1,0.051,0.049,0.0496,0.0492,0.044,0.0492
20,2x2x2,exp,PAR,0.01,2,0,0,0,1,0.0084,0.0076,0.0066,0.0086,0.009,0.0074
20,2x2x2,exp,RNK,0.01,2,0,0,0,1,0.0074,0.0088,0.0096,0.01,0.0094,0.0106
20,2x2x2,exp,ART,0.01,2,0,0,0,1,0.2218,0.222,0.2172,0.2282,0.2206,0.2238
20,2x2x2,exp,INT,0.01,2,0,0,0,1,0.0084,0.0092,0.01,0.0104,0.0098,0.011
20,2x2x2,exp,PAR,0.05,4,0,0,0,1,0.0438,0.0432,0.0454,0.0454,0.0412,0.0416
20,2x2x2,exp,RNK,0.05,4,0,0,0,1,0.0534,0.0504,0.046,0.05,0.0456,0.0526
20,2x2x2,exp,ART,0.05,4,0,0,0,1,0.86,0.851,0.8578,0.8508,0.8358,0.8356
20,2x2x2,exp,INT,0.05,4,0,0,0,1,0.0518,0.0472,0.0464,0.051,0.043,0.0514
20,2x2x2,exp,PAR,0.01,4,0,0,0,1,0.005,0.0048,0.007,0.0072,0.0066,0.0064
20,2x2x2,exp,RNK,0.01,4,0,0,0,1,0.009,0.0082,0.011,0.0078,0.0076,0.0084
20,2x2x2,exp,ART,0.01,4,0,0,0,1,0.7146,0.711,0.716,0.7122,0.7068,0.7054
20,2x2x2,exp,INT,0.01,4,0,0,0,1,0.0086,0.0094,0.0102,0.0086,0.0064,0.01
20,2x2x2,exp,PAR,0.05,8,0,0,0,1,0.0452,0.0452,0.0406,0.0404,0.046,0.046
20,2x2x2,exp,RNK,0.05,8,0,0,0,1,0.0514,0.058,0.0496,0.0538,0.0474,0.0556
20,2x2x2,exp,ART,0.05,8,0,0,0,1,0.985,0.984,0.985,0.9842,0.9828,0.983
20,2x2x2,exp,INT,0.05,8,0,0,0,1,0.0558,0.054,0.0462,0.052,0.0514,0.0526
20,2x2x2,exp,PAR,0.01,8,0,0,0,1,0.0066,0.0066,0.0076,0.0076,0.0076,0.0076
20,2x2x2,exp,RNK,0.01,8,0,0,0,1,0.014,0.0114,0.0084,0.0122,0.0104,0.0126
20,2x2x2,exp,ART,0.01,8,0,0,0,1,0.8806,0.8796,0.8816,0.8794,0.8834,0.8834
20,2x2x2,exp,INT,0.01,8,0,0,0,1,0.0124,0.011,0.0092,0.012,0.0098,0.0116
20,2x2x2,binom,PAR,0.05,0,0,0,0,0.0444,0.0468,0.048,0.0484,0.0496,0.05,0.0502
20,2x2x2,binom,RNK,0.05,0,0,0,0,0.0434,0.044,0.048,0.0512,0.0454,0.0528,0.0538
20,2x2x2,binom,ART,0.05,0,0,0,0,0.0826,0.0844,0.0832,0.0844,0.0878,0.087,0.0848
20,2x2x2,binom,INT,0.05,0,0,0,0,0.0448,0.0454,0.0458,0.0508,0.05,0.0502,0.051
20,2x2x2,binom,PAR,0.01,0,0,0,0,0.007,0.01,0.0082,0.0094,0.0078,0.01,0.008
20,2x2x2,binom,RNK,0.01,0,0,0,0,0.009,0.0094,0.0076,0.0096,0.0078,0.0092,0.009
20,2x2x2,binom,ART,0.01,0,0,0,0,0.0222,0.0234,0.0224,0.0202,0.024,0.0258,0.026
20,2x2x2,binom,INT,0.01,0,0,0,0,0.0076,0.0096,0.0088,0.0084,0.008,0.0108,0.0088
20,2x2x2,binom,PAR,0.05,0.5,0.5,0,0,0.831,0.8282,0.0918,0.0456,0.0478,0.0544,0.0464
20,2x2x2,binom,RNK,0.05,0.5,0.5,0,0,0.7956,0.7902,0.064,0.0472,0.05,0.0546,0.0488
20,2x2x2,binom,ART,0.05,0.5,0.5,0,0,0.7952,0.7884,0.0888,0.1418,0.0932,0.0996,0.0906
20,2x2x2,binom,INT,0.05,0.5,0.5,0,0,0.8232,0.8206,0.0774,0.0468,0.048,0.0548,0.0464
20,2x2x2,binom,PAR,0.01,0.5,0.5,0,0,0.6094,0.628,0.0208,0.0078,0.0086,0.0102,0.0096
20,2x2x2,binom,RNK,0.01,0.5,0.5,0,0,0.569,0.5846,0.0136,0.0092,0.0088,0.0132,0.0102
20,2x2x2,binom,ART,0.01,0.5,0.5,0,0,0.6038,0.6126,0.0276,0.0478,0.0296,0.028,0.0246
20,2x2x2,binom,INT,0.01,0.5,0.5,0,0,0.6044,0.6152,0.0172,0.0076,0.0088,0.0114,0.01
20,2x2x2,binom,PAR,0.05,1,1,0,0,1,0.9996,0.5646,0.0506,0.0452,0.0486,0.0514
20,2x2x2,binom,RNK,0.05,1,1,0,0,0.9992,0.9994,0.2412,0.0502,0.0476,0.0504,0.0514
20,2x2x2,binom,ART,0.05,1,1,0,0,0.9998,0.9988,0.0998,0.5842,0.0912,0.0992,0.1
20,2x2x2,binom,INT,0.05,1,1,0,0,1,0.9996,0.3932,0.0508,0.045,0.0492,0.0536
20,2x2x2,binom,PAR,0.01,1,1,0,0,0.9986,0.998,0.3222,0.0092,0.0094,0.0096,0.01
20,2x2x2,binom,RNK,0.01,1,1,0,0,0.9972,0.9952,0.0902,0.0098,0.0112,0.0094,0.0096
20,2x2x2,binom,ART,0.01,1,1,0,0,0.9976,0.997,0.03,0.3718,0.0286,0.0294,0.0302
20,2x2x2,binom,INT,0.01,1,1,0,0,0.998,0.998,0.1836,0.0118,0.0102,0.0084,0.0108
20,2x2x2,binom,PAR,0.05,2,2,0,0,1,1,1,0.047,0.0374,0.0454,0.0406
20,2x2x2,binom,RNK,0.05,2,2,0,0,1,1,0.992,0.0526,0.0438,0.0498,0.0458
20,2x2x2,binom,ART,0.05,2,2,0,0,1,1,0.216,0.9998,0.213,0.2206,0.2148
20,2x2x2,binom,INT,0.05,2,2,0,0,1,1,0.9994,0.0468,0.037,0.046,0.0422
20,2x2x2,binom,PAR,0.01,2,2,0,0,1,1,0.9998,0.0082,0.006,0.008,0.0086
20,2x2x2,binom,RNK,0.01,2,2,0,0,1,1,0.9616,0.0106,0.0082,0.0082,0.0102
20,2x2x2,binom,ART,0.01,2,2,0,0,1,1,0.0894,0.9998,0.0814,0.0894,0.0842
20,2x2x2,binom,INT,0.01,2,2,0,0,1,1,0.9978,0.01,0.0058,0.0078,0.009
20,2x2x2,binom,PAR,0.05,4,4,0,0,1,1,1,0.042,0.0402,0.04,0.0386
20,2x2x2,binom,RNK,0.05,4,4,0,0,1,1,1,0.0492,0.0482,0.0452,0.0462
20,2x2x2,binom,ART,0.05,4,4,0,0,1,1,0.7194,1,0.7214,0.7218,0.7202
20,2x2x2,binom,INT,0.05,4,4,0,0,1,1,1,0.0478,0.0442,0.0458,0.0434
20,2x2x2,binom,PAR,0.01,4,4,0,0,1,1,1,0.0096,0.0072,0.007,0.0064
20,2x2x2,binom,RNK,0.01,4,4,0,0,1,1,1,0.0096,0.0086,0.0092,0.0086
20,2x2x2,binom,ART,0.01,4,4,0,0,1,1,0.6444,1,0.644,0.6436,0.646
20,2x2x2,binom,INT,0.01,4,4,0,0,1,1,1,0.0092,0.007,0.0076,0.0076
20,2x2x2,binom,PAR,0.05,8,8,0,0,1,1,1,0.0368,0.0362,0.0364,0.0358
20,2x2x2,binom,RNK,0.05,8,8,0,0,1,1,1,0.0324,0.0326,0.0322,0.0314
20,2x2x2,binom,ART,0.05,8,8,0,0,1,1,0.962,1,0.9616,0.9626,0.962
20,2x2x2,binom,INT,0.05,8,8,0,0,1,1,1,0.0348,0.036,0.0334,0.0344
20,2x2x2,binom,PAR,0.01,8,8,0,0,1,1,1,0.007,0.007,0.0072,0.0072
20,2x2x2,binom,RNK,0.01,8,8,0,0,1,1,1,0.005,0.0046,0.0052,0.0046
20,2x2x2,binom,ART,0.01,8,8,0,0,1,1,0.956,1,0.955,0.9554,0.9546
20,2x2x2,binom,INT,0.01,8,8,0,0,1,1,1,0.0066,0.0066,0.007,0.007
20,2x2x2,binom,PAR,0.05,0.5,0,0,0,0.8384,0.0514,0.0458,0.0494,0.0448,0.0532,0.0472
20,2x2x2,binom,RNK,0.05,0.5,0,0,0,0.812,0.049,0.0442,0.0492,0.0482,0.055,0.0486
20,2x2x2,binom,ART,0.05,0.5,0,0,0,0.7814,0.0816,0.0856,0.0872,0.0866,0.0908,0.0848
20,2x2x2,binom,INT,0.05,0.5,0,0,0,0.8332,0.0502,0.0452,0.0498,0.0484,0.0562,0.0476
20,2x2x2,binom,PAR,0.01,0.5,0,0,0,0.644,0.009,0.0078,0.0112,0.0064,0.013,0.008
20,2x2x2,binom,RNK,0.01,0.5,0,0,0,0.6044,0.011,0.0088,0.0102,0.007,0.0126,0.01
20,2x2x2,binom,ART,0.01,0.5,0,0,0,0.5908,0.0226,0.0252,0.0212,0.0228,0.0306,0.0238
20,2x2x2,binom,INT,0.01,0.5,0,0,0,0.6354,0.0108,0.0084,0.0104,0.006,0.0128,0.009
20,2x2x2,binom,PAR,0.05,1,0,0,0,0.9996,0.0508,0.0476,0.0464,0.0528,0.0472,0.0476
20,2x2x2,binom,RNK,0.05,1,0,0,0,0.9994,0.056,0.0504,0.0472,0.0536,0.0484,0.0504
20,2x2x2,binom,ART,0.05,1,0,0,0,0.9986,0.1354,0.1228,0.1254,0.1336,0.1262,0.1304
20,2x2x2,binom,INT,0.05,1,0,0,0,0.9998,0.051,0.0492,0.047,0.0522,0.047,0.0494
20,2x2x2,binom,PAR,0.01,1,0,0,0,0.9986,0.0106,0.0086,0.0064,0.0106,0.0106,0.0098
20,2x2x2,binom,RNK,0.01,1,0,0,0,0.9976,0.012,0.0108,0.0086,0.0112,0.0134,0.0096
20,2x2x2,binom,ART,0.01,1,0,0,0,0.9928,0.0456,0.0388,0.0476,0.051,0.043,0.0432
20,2x2x2,binom,INT,0.01,1,0,0,0,0.9982,0.0114,0.0106,0.0068,0.0112,0.0112,0.01
20,2x2x2,binom,PAR,0.05,2,0,0,0,1,0.0428,0.0466,0.0394,0.045,0.0454,0.051
20,2x2x2,binom,RNK,0.05,2,0,0,0,1,0.0438,0.045,0.0504,0.0476,0.045,0.0538
20,2x2x2,binom,ART,0.05,2,0,0,0,1,0.2894,0.301,0.2966,0.3012,0.2942,0.2948
20,2x2x2,binom,INT,0.05,2,0,0,0,1,0.0442,0.0444,0.0428,0.0488,0.0444,0.0506
20,2x2x2,binom,PAR,0.01,2,0,0,0,1,0.0078,0.007,0.0066,0.0068,0.0092,0.0074
20,2x2x2,binom,RNK,0.01,2,0,0,0,1,0.0092,0.0074,0.0072,0.0072,0.0088,0.0102
20,2x2x2,binom,ART,0.01,2,0,0,0,1,0.1412,0.1566,0.1436,0.1528,0.1498,0.1468
20,2x2x2,binom,INT,0.01,2,0,0,0,1,0.008,0.0082,0.006,0.0062,0.0088,0.009
20,2x2x2,binom,PAR,0.05,4,0,0,0,1,0.044,0.0436,0.0476,0.0468,0.045,0.0454
20,2x2x2,binom,RNK,0.05,4,0,0,0,1,0.0442,0.0434,0.0464,0.049,0.0458,0.043
20,2x2x2,binom,ART,0.05,4,0,0,0,1,0.7246,0.7282,0.725,0.7278,0.7202,0.721
20,2x2x2,binom,INT,0.05,4,0,0,0,1,0.0442,0.0454,0.0476,0.0486,0.0456,0.0456
20,2x2x2,binom,PAR,0.01,4,0,0,0,1,0.0088,0.0076,0.012,0.0136,0.0096,0.0102
20,2x2x2,binom,RNK,0.01,4,0,0,0,1,0.0082,0.007,0.0092,0.0098,0.0088,0.0106
20,2x2x2,binom,ART,0.01,4,0,0,0,1,0.5842,0.5744,0.5844,0.5728,0.5664,0.5768
20,2x2x2,binom,INT,0.01,4,0,0,0,1,0.0094,0.0074,0.0106,0.0118,0.01,0.011
20,2x2x2,binom,PAR,0.05,8,0,0,0,1,0.0468,0.0462,0.0476,0.0478,0.0426,0.0424
20,2x2x2,binom,RNK,0.05,8,0,0,0,1,0.0464,0.0458,0.0482,0.0478,0.0452,0.0464
20,2x2x2,binom,ART,0.05,8,0,0,0,1,0.9348,0.9404,0.9316,0.9394,0.934,0.9344
20,2x2x2,binom,INT,0.05,8,0,0,0,1,0.049,0.0482,0.0466,0.0454,0.0442,0.0448
20,2x2x2,binom,PAR,0.01,8,0,0,0,1,0.0096,0.0098,0.0102,0.0102,0.0076,0.0074
20,2x2x2,binom,RNK,0.01,8,0,0,0,1,0.0078,0.0078,0.0118,0.0116,0.008,0.0082
20,2x2x2,binom,ART,0.01,8,0,0,0,1,0.8318,0.845,0.829,0.8446,0.8396,0.8402
20,2x2x2,binom,INT,0.01,8,0,0,0,1,0.008,0.008,0.0114,0.0114,0.0086,0.0086
20,2x2x2,poisson,PAR,0.05,0,0,0,0,0.0474,0.0492,0.0508,0.0476,0.0422,0.0474,0.0544
